filename,mean_pitch_hz,jitter_local,shimmer_local,speech_rate_onsets_per_sec,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean
03-01-07-02-01-02-20.wav,287.42013866391636,0.01873920904063975,0.0,3.1675770066397284,-629.61597,41.29935,-9.099054,5.5263367,-6.7881913,1.2442671,-12.171976,-2.007286,-8.043741,-6.573359,-4.744956,-5.3067603,-4.428361
03-01-07-02-02-01-20.wav,322.78361334665055,0.01708232564476061,0.0,1.8995106121964411,-577.5546,31.037724,-8.8449335,3.3683994,-16.129536,-0.548031,-13.224456,-6.7411494,-11.372066,-9.587445,-6.9921446,-2.9903593,-5.8867044
03-01-07-02-02-02-20.wav,320.14165573845105,0.02122064631084901,0.0,3.35872110234949,-567.80334,54.74064,-14.658242,6.7561154,-18.906065,0.6778689,-14.126146,0.031227427,-12.362721,-11.296851,-8.187755,-4.09067,-4.5274925
03-01-08-01-01-01-20.wav,255.3339562740384,0.025812986246783094,0.0,1.5448389505394062,-675.50146,51.637356,-15.045032,2.7866333,-1.3527609,0.6398403,-11.095135,-0.88430655,-13.246498,-8.967823,-3.6656904,-4.3055215,-6.324732
03-01-08-01-01-02-20.wav,322.61631383551315,0.027802481237694902,0.0,3.641201596526854,-612.81696,58.136963,-15.066643,4.7876463,-4.8134713,0.7532782,-13.830414,-1.4770787,-10.007581,-8.163968,-5.3514395,-5.470542,-5.4031744
03-01-08-01-02-01-20.wav,222.8682074959981,0.021931662818853538,0.0,0.956486506233768,-717.3812,51.189217,-10.805838,6.4561915,-5.1784496,3.5753567,-7.8627234,-0.52673006,-13.204646,-7.0598483,-3.648671,-3.349611,-5.2239037
03-01-08-01-02-02-20.wav,252.5203141093507,0.02466918212295499,0.0,1.8731341827476538,-703.6359,57.355385,-14.369708,5.223923,-2.7216642,-0.3590177,-10.713078,-0.7496669,-14.1529665,-8.226538,-1.0936742,-5.3185587,-5.4222693
03-01-08-02-01-01-20.wav,363.95255198068753,0.02956776129573908,0.0,4.281437626478016,-527.27814,56.267395,-24.903807,2.0987086,-8.145054,-2.949309,-17.689379,-1.0354323,-13.587098,-10.085804,-5.526654,-4.4095073,-8.090686
03-01-08-02-01-02-20.wav,280.45002957582034,0.03043541609054038,0.0,2.780710110970931,-693.9787,59.103443,-14.176634,2.787227,-5.7837863,-1.4151785,-13.230183,0.056114424,-14.062324,-9.03488,-5.75593,-5.7742777,-6.4678664
03-01-08-02-02-01-20.wav,326.2369766415361,0.03636276296641473,0.0,3.6755827035560085,-532.54065,63.206,-31.056423,5.510371,-8.487681,3.215446,-16.63758,1.5776983,-16.210209,-15.472166,-9.140266,-2.5905964,-11.015903
03-01-08-02-02-02-20.wav,269.0291085885322,0.020538949640865247,0.0,1.454854059952111,-615.78674,53.243088,-18.665054,4.90229,-5.0748167,2.7177367,-12.459074,0.46543497,-15.718541,-9.009681,-2.625159,-3.3661423,-7.5670466
03-01-01-01-01-01-21.wav,100.13101461322896,0.0230727852015014,0.0,2.606089562611302,-625.9124,77.416275,10.293316,11.364498,7.873705,13.188769,-8.483958,4.901131,0.79378456,-4.9484944,-4.8511214,-0.73330605,1.7137858
03-01-01-01-01-02-21.wav,97.70621157386586,0.022507083448907974,0.0,3.2740437588540847,-636.8203,82.71263,14.480187,15.694304,10.175739,12.973734,-5.7500615,6.175653,0.86277217,-5.633538,-3.6741252,-0.05774523,2.3700402
03-01-01-01-02-01-21.wav,103.10690520398917,0.026999586518163053,0.0,3.3299994796875816,-639.174,82.665886,8.42459,13.437809,7.239353,13.008188,-5.7305975,5.096093,-0.6625724,-6.499319,-5.6319113,-0.7061517,1.1822312
03-01-01-01-02-02-21.wav,95.15056158730766,0.021593621183627634,0.0,3.541912632821724,-648.77716,81.550735,8.514517,12.44976,7.86003,14.682076,-3.1039953,4.023337,-1.4574732,-6.314276,-4.5384803,0.26184127,1.1791816
03-01-02-01-01-01-21.wav,94.3714185461721,0.01730761551539057,0.0,3.715285302950556,-664.46844,86.81846,14.738372,16.534563,8.812849,16.622524,-4.91224,6.0436254,-1.5783945,-4.0492215,-2.1370888,0.091702186,3.0136397
03-01-02-01-01-02-21.wav,93.29758114554302,0.022394776139901564,0.0,3.246753246753247,-641.7172,90.89462,10.229212,13.374674,8.747333,15.625737,-7.469733,2.6618989,-0.3337903,-6.5001807,-2.6911926,-0.25181645,1.585249
03-01-02-01-02-01-21.wav,93.10503437676843,0.02111445938525563,0.0,2.8918354939945123,-668.52527,85.19064,17.277266,21.915611,10.794418,19.859766,-2.7477596,9.821264,-0.077596374,-3.184524,0.052711766,0.9150436,3.194889
03-01-02-01-02-02-21.wav,93.92554881340625,0.015624268743663294,0.0,2.456562348064178,-665.7127,94.798676,13.105617,21.403505,11.991526,20.901585,-2.2884166,5.27722,-1.9985658,-3.7327478,0.031228669,1.5975348,2.7973578
03-01-02-02-01-01-21.wav,96.08241075629934,0.01620582649189549,0.0,2.7472527472527477,-648.2008,88.65393,3.8540828,18.683939,10.469302,17.142677,-6.1051025,6.6426463,-3.650228,-3.9732053,-1.0573769,1.101638,3.390834
03-01-02-02-01-02-21.wav,94.14708538996514,0.01621723280709938,0.0,2.6373626373626373,-628.7844,91.57647,2.6896033,14.668294,11.216597,14.878981,-6.612028,4.6970825,-4.2119646,-7.2890644,-3.064198,0.03147016,3.0983493
03-01-02-02-02-01-21.wav,96.15003693100107,0.013964353116408226,0.0,3.3837028383828716,-621.4217,85.623146,7.1625423,14.328388,10.574206,19.92952,-9.537478,6.5271907,-2.902398,-7.529663,-3.391246,0.42843202,2.7783146
03-01-02-02-02-02-21.wav,99.14273965428495,0.016797248874777584,0.0,2.7703447190303794,-641.4544,94.33523,2.2067266,15.261353,8.908536,19.352638,-7.359502,5.7029085,-6.6431284,-6.1280556,-2.6215682,-0.33734635,0.7181019
03-01-03-01-01-01-21.wav,139.73413064772257,0.03170504789304492,0.0,2.3454806063501716,-613.1665,79.94957,3.2805834,9.276793,8.438169,12.0814495,-8.131538,1.742999,-1.8364904,-5.8814616,-5.6228433,0.57778347,-0.52941203
03-01-03-01-01-02-21.wav,123.87224114887766,0.02579385264085174,0.0,1.840269029805786,-600.9882,81.75661,0.18038641,7.995958,10.266257,15.838974,-8.378905,1.3350809,-0.21069352,-5.318373,-5.9303083,1.0952423,1.5488175
03-01-03-01-02-01-21.wav,130.78880825797657,0.026753685474322438,0.0,3.2399959500050626,-575.9889,82.357635,-3.4429286,7.4506106,11.775027,12.833205,-9.18045,0.90277106,-4.4000435,-7.95797,-6.9856586,0.72369295,-1.5437622
03-01-03-01-02-02-21.wav,115.98588099451908,0.02966768986513926,0.0,3.1273074751335623,-606.38983,82.72842,-0.968339,8.956461,6.7520957,12.67962,-6.422138,0.82861614,-5.3387685,-6.8275986,-4.832495,-0.48107892,-0.0463473
03-01-03-02-01-01-21.wav,174.12583841944505,0.022895672623749908,0.0,3.15474690823849,-506.64594,74.190414,-10.375495,2.9197776,8.257594,8.889101,-12.12696,-2.5246034,-1.5995095,-6.974896,-10.457637,-1.3787519,-0.28853446
03-01-03-02-01-02-21.wav,187.1288532614105,0.031119654701959907,0.0,1.7778812523480203,-527.3722,72.43522,-12.256225,3.503888,6.7742043,10.808753,-10.59567,-3.3689525,0.6085559,-7.303868,-10.62133,-0.4436088,-0.32043755
03-01-03-02-02-01-21.wav,139.7360611254429,0.02507394213369029,0.0,2.179638543274907,-532.1059,75.85605,-3.0543668,4.44425,6.8761973,10.652038,-10.580307,-2.0720296,-4.2409306,-6.6110835,-8.944993,0.6324284,-0.52305734
03-01-03-02-02-02-21.wav,185.82955850939004,0.036284542174880544,0.0,2.891851332551949,-490.31146,70.95855,-8.823441,3.4780138,6.7720923,7.298234,-11.671516,-3.1804829,-3.0030146,-7.145251,-11.019262,-1.6654475,-0.3327629
03-01-04-01-01-01-21.wav,163.09054417844683,0.0303530490191027,0.0,4.414199006805223,-690.59326,83.641594,5.5532336,18.508171,8.995994,15.054207,-7.89164,8.149052,-0.87060964,-6.84864,-4.507333,-2.4302564,-0.15790917
03-01-04-01-01-02-21.wav,133.6375428909451,0.02628439749371963,0.0,2.823261138081902,-686.3079,86.99661,6.2427564,19.721575,9.41089,13.729199,-7.170513,8.836269,-1.013527,-5.9257936,-1.7483164,-2.3682115,-0.75962067
03-01-04-01-02-01-21.wav,101.75112637082323,0.02013805918664474,0.0,3.4391696861757657,-650.389,79.628,4.459096,18.31098,8.652278,13.244897,-6.105599,8.866324,-2.7901282,-7.1830506,-3.5417912,0.5189863,0.79435784
03-01-04-01-02-02-21.wav,140.87807251786705,0.03360814625427714,0.0,2.6164389671012533,-676.2164,82.72106,2.6418915,17.79517,9.121429,15.174007,-6.4831,8.8279505,-1.7162232,-5.9401774,-5.108236,-0.6190223,-0.41205338
03-01-04-02-01-01-21.wav,188.26070939686497,0.025161433913980593,0.0,3.116883116883117,-550.9282,85.21536,-11.63859,4.963064,8.053915,15.186555,-8.188183,-11.930827,-4.3401375,-5.305418,-17.051992,-7.489319,3.9165494
03-01-04-02-01-02-21.wav,215.9766611666234,0.03658888378181721,0.0,3.277984819808394,-551.14886,79.70029,-9.186999,4.9539833,7.107404,14.205877,-7.6287003,-11.831109,-5.3586726,-7.5578094,-16.627752,-6.0477643,4.693484
03-01-04-02-02-01-21.wav,196.9203684557439,0.03655815805860965,0.0,3.277968830028536,-576.34045,81.46463,-4.9205823,7.7554936,10.993712,15.704956,-9.740493,-5.324623,-0.9828892,-11.599356,-12.219512,-2.4162712,0.86837965
03-01-04-02-02-02-21.wav,258.2351687694504,0.04313056429774271,0.0,4.108782018036345,-595.16486,87.50039,-7.7632856,9.406065,8.883636,17.664549,-7.8377624,-6.218764,-1.274316,-8.385517,-12.35546,-3.4568892,3.0609453
03-01-05-01-01-01-21.wav,170.9036257401521,0.024587174486355785,0.0,2.90031671861389,-475.29602,72.55443,-15.413278,7.009411,7.358938,10.749163,-12.728763,-2.4639666,0.02274236,-9.99745,-12.449623,0.14193419,0.60652095
03-01-05-01-01-02-21.wav,174.5203864114483,0.019462990247991363,0.0,1.9980019980019983,-489.52805,73.92799,-12.970003,7.0212765,7.991066,12.624577,-12.2606735,-1.2282956,1.1619089,-9.3125925,-12.188603,0.01497083,0.41978115
03-01-05-01-02-01-21.wav,175.3975261536327,0.02848338540061018,0.0,2.456562348064178,-444.77933,63.140446,-10.677057,8.255427,5.7452264,8.807359,-11.652422,-2.3219483,0.33148456,-8.946356,-10.921577,-2.9592388,-0.009134662
03-01-05-01-02-02-21.wav,168.65451078500013,0.027500815556248052,0.0,2.2858473244474546,-480.47702,69.99519,-13.003668,9.114496,7.0010505,11.727306,-12.601887,-1.1096696,-0.10519723,-9.86928,-12.565728,0.0451388,0.413072
03-01-05-02-01-01-21.wav,201.33517125288373,0.015247762661766523,0.0,2.0590057671226347,-382.97934,66.60858,-17.706032,1.7126261,4.908599,9.020983,-13.56261,-7.1522427,0.25452933,-7.3429227,-10.889814,-0.44945768,0.5366314
03-01-05-02-01-02-21.wav,242.673065429868,0.02447282129042652,0.0,2.4602309262210293,-402.70172,68.49836,-22.379478,0.0013340542,3.675919,10.752214,-12.802112,-4.8211474,-4.8473196,-7.5523496,-12.410705,-0.4044044,0.76482403
03-01-05-02-02-01-21.wav,203.1586257347439,0.02077580918662028,0.0,2.923917236898211,-417.44418,60.577873,-15.396584,4.364392,3.2778063,8.420804,-12.211696,-3.7630904,-1.5761138,-11.238401,-11.355139,-1.6215037,-0.822097
03-01-05-02-02-02-21.wav,227.94221469470753,0.023567274681658576,0.0,2.1238624799044263,-394.30966,58.839634,-19.951683,3.4690046,3.1986198,8.317451,-14.012962,-5.4904985,-2.5688334,-9.329293,-11.517633,-2.2782633,-0.80413955
03-01-06-01-01-01-21.wav,116.43736132263349,0.02910920082968407,0.0,3.541912632821724,-597.7213,81.57759,-2.2886767,11.337332,9.961904,12.678175,-7.9881015,3.193784,-1.5666223,-7.654693,-6.9705653,0.34368658,1.9583346
03-01-06-01-01-02-21.wav,118.98261420039455,0.0286294281316903,0.0,2.9174494419272845,-605.31244,78.914925,-3.1258786,9.58342,7.9324656,12.383397,-9.771394,3.0098987,-2.5242326,-6.630434,-6.937341,0.20522338,0.98130584
03-01-06-01-02-01-21.wav,118.05211085158547,0.022315479375313887,0.0,2.5184951991185267,-605.5425,71.94467,-1.6720752,12.170443,5.3728485,16.08185,-7.040884,5.336703,-2.3711984,-6.0204115,-4.4880466,0.686382,1.2253026
03-01-06-01-02-02-21.wav,116.54086219852954,0.024371868122277852,0.0,1.7195936436449246,-612.5071,68.84904,4.1818542,11.881519,6.2485657,10.826619,-4.718977,4.922271,-0.8427947,-6.970411,-4.487223,-0.59725225,-0.86637646
03-01-06-02-01-01-21.wav,148.95506939916618,0.026648242045335595,0.0,3.022194238942232,-526.4833,71.98238,-14.949861,7.913616,4.961266,12.558085,-10.181505,-2.670351,-2.3048894,-7.1402335,-8.538375,-0.3031613,2.0456247
03-01-06-02-01-02-21.wav,160.61963930003228,0.029633687717108878,0.0,2.606089562611302,-528.0351,74.394394,-13.838411,8.654823,3.8275912,12.350807,-9.247616,-2.9921122,-2.8087819,-5.7093263,-9.668952,-2.2680817,2.0880804
03-01-06-02-02-01-21.wav,144.10189674560868,0.023588195325135432,0.0,3.1826545327962603,-510.89227,73.67175,-7.9380054,7.7646666,5.8979163,12.57178,-8.398145,-0.97009116,-2.6847966,-8.092547,-9.162244,-2.603339,-0.06152999
03-01-06-02-02-02-21.wav,158.11586296290838,0.023867133652050534,0.0,2.474595300560221,-522.7564,67.2421,-4.0782895,8.533292,5.061265,13.714884,-8.086923,-0.22607552,-1.7379419,-5.606011,-7.7135077,-1.9233313,-1.5879927
03-01-07-01-01-01-21.wav,107.07310276827276,0.02733717511216465,0.0,1.840269029805786,-586.8313,77.8322,-3.1223397,11.767132,8.290455,12.686183,-9.67832,1.9486357,1.4980056,-7.359687,-6.6029453,0.6904014,1.0976359
03-01-07-01-01-02-21.wav,103.58636916434651,0.02405620827918653,0.0,1.4739298655038997,-586.1288,78.39212,-5.2287736,9.652576,9.001622,15.120263,-11.21821,2.9463842,1.1364347,-5.656992,-6.452955,0.95913106,0.9403778
03-01-07-01-02-01-21.wav,115.79097318688831,0.03320794872671714,0.0,1.9246742087927824,-581.41376,75.40856,-4.5681663,11.042054,7.1807795,15.603318,-10.107023,-0.49719745,-1.0120692,-6.282689,-6.031547,1.3854178,-0.8650313
03-01-07-01-02-02-21.wav,113.44453250268715,0.027398018579250442,0.0,1.9424996964844226,-581.71875,70.49751,-7.8880787,10.743504,8.41422,13.295676,-10.530475,-1.4813244,1.5756843,-7.0418425,-6.751243,0.9228559,-0.2654344
03-01-07-02-01-01-21.wav,94.896835540669,0.035911271319298145,0.0,1.9652498784513424,-626.3644,85.229454,-3.5819318,9.515907,7.661771,19.551548,-8.907881,4.1937976,1.7114812,-6.687214,-3.334902,4.8171024,2.7156453
03-01-07-02-01-02-21.wav,121.7316017202208,0.032158181285235184,0.0,2.2291826846170912,-618.37244,81.28828,-4.1657853,10.351997,8.017727,15.318882,-10.149558,5.24956,4.023048,-7.0634613,-5.0671005,2.2300234,1.7020345
03-01-07-02-02-01-21.wav,100.2089513501479,0.028806039689428537,0.0,1.6783216783216783,-608.3955,75.852615,-7.1619997,14.447198,7.309509,15.9723625,-9.387496,3.208526,1.5005624,-4.4566545,-5.232154,4.2329874,1.2483315
03-01-07-02-02-02-21.wav,120.72569009772634,0.024902203279153202,0.0,2.5184951991185267,-618.6751,85.83496,-1.0958569,18.13473,8.961025,20.293146,-6.4913483,5.161734,2.2617812,-4.3415275,-4.1624103,4.018547,4.613577
03-01-08-01-01-01-21.wav,171.9488125230204,0.026745220286517886,0.0,3.1397174254317113,-568.5793,72.25591,-0.96032494,9.171285,2.5687788,11.502727,-10.653265,-1.4381504,-2.1713681,-7.579601,-8.189472,-1.4186003,-2.1525514
03-01-08-01-01-02-21.wav,173.18027141233574,0.03485427200491593,0.0,3.169914628435575,-586.9518,68.51535,-1.2139237,10.34092,1.9309398,11.037204,-9.026822,0.70152915,-0.6052467,-6.1753774,-7.508596,-1.8672777,-2.377242
03-01-08-01-02-01-21.wav,188.62757551678413,0.038545826128237204,0.0,2.8817232705157685,-568.61505,63.27793,-5.0980268,8.281205,2.249007,9.543932,-9.137433,-0.12207443,-3.677136,-7.5608163,-7.3357353,-1.5842928,-3.1493745
03-01-08-01-02-02-21.wav,152.95543533040987,0.03363475999427738,0.0,1.9606584544642909,-546.7428,65.57077,0.50800055,11.213584,1.8764714,9.438198,-8.134423,-1.1343532,-0.5771479,-7.847348,-5.938314,-1.0369556,-3.5773313
03-01-08-02-01-01-21.wav,196.0382427257211,0.032384160184372686,0.0,2.749550333955801,-542.39984,65.47364,-7.8289657,10.903415,2.7110538,9.964897,-9.779137,-2.8865733,-2.6315558,-6.89631,-10.993249,-0.47516742,-1.8913949
03-01-08-02-01-02-21.wav,210.9908333063812,0.030637487068903145,0.0,2.199627667191751,-541.0384,71.56266,-10.367347,9.80173,3.2799673,8.6581135,-12.0461445,-3.6914833,-3.3751683,-6.2731724,-11.734287,-2.4474754,-2.3528047
03-01-08-02-02-01-21.wav,200.32423661057317,0.03278138727402642,0.0,2.0172062893610376,-561.73816,63.771156,-8.193511,10.717545,1.5283039,11.123491,-9.027408,-1.6191399,-2.9386923,-9.928778,-9.759049,1.4796627,-0.9393978
03-01-08-02-02-02-21.wav,203.0115084070987,0.030476059584630684,0.0,1.6964127937798197,-540.8637,61.330112,-9.318194,14.311653,0.7002957,10.04251,-8.720129,-2.2538874,-3.2646368,-8.769154,-9.339117,-0.43305573,-2.1427844
03-01-01-01-01-01-22.wav,186.6628961921953,0.020989937476042737,0.0,4.674208792782472,-732.53143,75.36297,2.1393845,13.3207245,-5.1078787,13.785239,-8.48776,2.100258,-4.250009,-6.384447,-5.926776,-5.455291,1.4676827
03-01-01-01-01-02-22.wav,195.03278720684818,0.016791551221648014,0.0,4.364562179856333,-691.59784,60.5276,-1.5540606,10.381246,-4.6274877,12.683829,-8.411634,-3.2070198,-5.726064,-7.8658857,-4.9420195,-4.4124484,1.3065821
03-01-01-01-02-01-22.wav,193.78478696204,0.020151435192742557,0.0,3.0525171704090837,-712.90045,70.99918,2.5188584,11.849671,-6.8973036,13.638405,-7.548912,-0.04030993,-8.7908535,-8.347915,-5.1621833,-2.6026192,1.576335
03-01-01-01-02-02-22.wav,192.8445010066932,0.018165757707444805,0.0,4.806531227727088,-707.47736,64.67533,1.4038469,12.914077,-5.154926,14.195787,-6.8831935,3.0217373,-8.002178,-9.591667,-6.0354967,-2.3945637,1.3856721
03-01-02-01-01-01-22.wav,187.11228166008814,0.023120662750883543,0.0,3.9583198345987785,-737.4777,63.482704,1.217715,18.055117,-4.027579,13.973715,-6.386613,0.75536716,-5.8698025,-4.3970146,-2.7897563,-3.9118836,1.6112623
03-01-02-01-01-02-22.wav,196.15124320044544,0.02064657065697353,0.0,3.9213169089285818,-708.0036,65.88851,-0.37038976,11.793811,-0.45767185,11.958793,-5.9902444,0.91911346,-5.9811587,-5.9621735,-4.486665,-3.1916835,2.663595
03-01-02-01-02-01-22.wav,190.77375612601458,0.018701369298320336,0.0,4.201410973852052,-716.70636,64.11999,2.7329693,11.826704,-5.5638423,12.234405,-7.50099,-0.041922227,-8.776206,-5.479289,-3.6362505,-1.7540908,0.7060549
03-01-02-01-02-02-22.wav,180.85485301982413,0.019435520294096346,0.0,2.5446191906697293,-707.7187,65.4332,-0.9955202,11.735021,-3.9219573,13.018924,-4.3351574,2.2775285,-8.617468,-8.3898,-4.355832,-0.1760982,2.0800128
03-01-02-02-01-01-22.wav,179.45134475877146,0.017301996473531246,0.0,3.7799952750059065,-721.00305,67.90161,-2.1373575,13.948111,-2.456427,14.01945,-7.2532644,2.353783,-4.6661544,-3.0205278,-2.5781498,-2.4751134,1.6326718
03-01-02-02-01-02-22.wav,182.02831331271733,0.015607845346391655,0.0,3.6485253876558223,-717.95935,65.441284,-0.35079888,15.528087,-4.1134167,11.394579,-8.131547,0.7498631,-5.6702557,-2.2617486,-2.2559557,-1.7679178,0.63047624
03-01-02-02-02-01-22.wav,186.87767765910547,0.02222363067496242,0.0,3.0245053673513813,-719.9095,83.20883,-6.9376426,10.662493,-6.592059,10.782142,-4.3704166,3.0716166,-7.4612646,-8.388378,-5.2863336,-0.88548607,1.5724113
03-01-02-02-02-02-22.wav,177.1217010643925,0.01802401618235505,0.0,3.7130969549289707,-712.4379,78.73424,-5.351281,15.5613575,-4.329194,11.405571,-7.483521,2.4171736,-8.861942,-9.116618,-5.105822,-2.1845737,0.85813975
03-01-03-01-01-01-22.wav,200.5680293713244,0.022194951646283576,0.0,3.958296518819579,-657.4267,75.486115,-3.0091538,5.72277,-4.124174,12.301088,-8.029491,-2.3234088,-9.062191,-8.045509,-5.8372784,-3.2789395,-1.368745
03-01-03-01-01-02-22.wav,223.15950280175636,0.01728692758204939,0.0,3.491649743885066,-675.2399,67.60121,-9.946747,0.5245763,-4.6196895,10.991122,-9.973025,-4.5999374,-8.433297,-9.321521,-6.08075,-1.3679987,-2.8858132
03-01-03-01-02-01-22.wav,209.3450098290439,0.016867525282767554,0.0,3.1397174254317113,-669.3435,64.2342,-3.5708003,8.069645,-7.0470433,9.945685,-9.752777,-3.2899415,-9.4472275,-8.247505,-7.2183123,-1.05442,-1.8216933
03-01-03-01-02-02-22.wav,183.6347716893441,0.013844758238184379,0.0,2.854288568574283,-668.49133,64.26296,-0.35598597,7.5653296,-8.113158,12.333376,-6.9233413,-1.7123737,-8.280808,-7.4387527,-5.074383,-1.7313498,-0.07175187
03-01-03-02-01-01-22.wav,302.1692739794115,0.020360120243833,0.0,3.211060318876129,-515.6323,52.80903,-16.172644,-4.455541,-9.112961,1.4548342,-12.021794,-9.725209,-8.826911,-9.724662,-11.245383,-2.7476108,-3.0486171
03-01-03-02-01-02-22.wav,275.3481900186209,0.020576747579965266,0.0,3.387916431394692,-528.4092,54.772232,-11.655584,-0.3999432,-8.017865,6.582648,-11.331579,-8.883738,-11.276723,-8.997384,-10.7094755,-2.5752485,-3.4992914
03-01-03-02-02-01-22.wav,298.81535343425634,0.029208287696689157,0.0,2.45209336118427,-520.9778,43.12224,-7.0078506,3.7458663,-12.290803,6.514574,-11.073268,-6.321306,-11.332597,-9.791761,-13.087937,0.057513427,-6.9546337
03-01-03-02-02-02-22.wav,284.89851212438174,0.021412162500195064,0.0,2.793813396546889,-549.9855,54.40947,-12.082293,-1.232256,-11.369803,8.147477,-13.138018,-7.9310627,-10.82883,-11.006539,-10.482972,0.102084555,-4.798579
03-01-04-01-01-01-22.wav,193.79818872774993,0.018421636649818527,0.0,2.4974996097656863,-686.034,72.00838,-1.7786269,8.038585,-2.3965142,13.9933605,-10.564961,-1.6255424,-7.4246984,-9.350847,-5.8543916,-2.685557,0.47403613
03-01-04-01-01-02-22.wav,202.44603872973747,0.01743936402974292,0.0,2.6999966250042187,-663.9523,67.68853,-4.017017,4.478194,-5.131816,10.83828,-10.217274,-4.06798,-8.558046,-9.53369,-6.1887865,-2.8159149,1.6515558
03-01-04-01-02-01-22.wav,204.81830822275433,0.013421286782835782,0.0,2.45209336118427,-657.06555,66.82609,-5.1743045,6.319111,-8.138712,10.800665,-8.267332,-1.1061006,-11.4363165,-13.676721,-6.1034994,-1.5237747,1.6446682
03-01-04-01-02-02-22.wav,201.71852253953202,0.015954349804131275,0.0,2.6999966250042187,-652.7949,68.40272,-3.6413016,6.5583572,-8.974753,9.403122,-7.6622972,-0.931505,-11.525381,-13.376631,-6.291733,-0.9602436,0.23800598
03-01-04-02-01-01-22.wav,208.6276747561646,0.021060065405182137,0.0,4.01384777482314,-655.1916,68.43531,-5.9697013,5.343392,-4.3442,9.937713,-8.933983,-3.8338008,-7.1157465,-8.357255,-8.412021,-3.155955,-0.013610362
03-01-04-02-01-02-22.wav,219.09360183311568,0.01577994621646412,0.0,3.5743949591865958,-640.1409,65.37484,-10.343263,6.9032903,-2.2617188,9.343274,-11.639935,-6.766062,-9.99123,-9.919908,-8.308742,-4.4276767,-2.3259115
03-01-04-02-02-01-22.wav,212.41605172144884,0.0161685223175328,0.0,2.6758835990634404,-667.50757,65.361626,-3.9817462,10.684461,-6.927653,11.879462,-6.0695014,-3.0258222,-10.405795,-11.769837,-10.280459,-3.9566994,-1.7206172
03-01-04-02-02-02-22.wav,204.81557290671248,0.02175894073041528,0.0,2.866698518872432,-643.9149,63.954067,-6.740808,12.686293,-2.2219348,11.826854,-9.092524,-3.8602579,-8.721824,-8.331462,-10.09052,-5.9484572,-2.066004
03-01-05-01-01-01-22.wav,200.07768182628834,0.019155484368580132,0.0,2.9699962875046406,-611.12714,56.88561,-0.6179599,7.318383,-3.173135,6.026653,-10.351036,-2.8509154,-7.5368323,-6.4644685,-6.9355497,-3.687237,1.648413
03-01-05-01-01-02-22.wav,209.9010221464946,0.019075992532167116,0.0,3.478668071513388,-641.10785,63.277554,0.20067525,9.337861,-4.0010924,6.9380455,-10.231388,-2.863432,-4.9236283,-5.3535247,-6.7003913,-3.59723,1.9819196
03-01-05-01-02-01-22.wav,207.35436367346395,0.018226975935543684,0.0,2.841994778911107,-607.648,63.48603,-7.1956563,7.634901,-6.7317104,6.8517046,-11.061661,-2.5199246,-7.877467,-7.1210017,-7.9870944,-3.002034,2.1572418
03-01-05-01-02-02-22.wav,203.57973100686667,0.018143973924383622,0.0,3.21993054444691,-581.94073,63.4103,-6.3141413,8.758494,-6.6212645,5.956945,-11.619885,-2.8373127,-6.9307914,-9.076232,-9.787543,-4.5873656,0.6212153
03-01-05-02-01-01-22.wav,261.9106028900266,0.021250772454126255,0.0,3.1003412528392884,-504.8506,54.2025,-16.29148,2.8670828,-5.767332,2.8954716,-14.84672,-5.992841,-6.894608,-9.816898,-7.671556,-1.8314409,-3.7728827
03-01-05-02-01-02-22.wav,252.13785118883078,0.020664354544947965,0.0,3.0738525084450896,-522.59436,56.2544,-12.466538,1.1394624,-6.1508627,2.7410483,-12.850493,-5.348627,-6.651019,-8.045857,-10.657239,-2.6535344,-1.7545233
03-01-05-02-02-01-22.wav,259.7765283006111,0.014835978658628768,0.0,1.887868478495998,-463.72495,45.929325,-16.50116,4.3167334,-8.308797,2.7633293,-15.303742,-4.3589277,-7.9787636,-11.918263,-12.475979,-2.7364252,-4.2703347
03-01-05-02-02-02-22.wav,270.10190884252233,0.021676243229006176,0.0,2.6164260017244625,-470.3556,48.44611,-21.689028,3.126088,-10.172422,2.192826,-17.53318,-4.401631,-9.673747,-12.771454,-11.960282,-3.0003214,-2.697564
03-01-06-01-01-01-22.wav,225.08876890559645,0.019050541780287734,0.0,2.800924305020657,-614.0897,59.551308,-13.150559,6.472168,-3.20787,9.337106,-12.999274,-6.1124625,-10.869935,-10.334136,-7.868935,-3.1146693,-3.5767539
03-01-06-01-01-02-22.wav,225.71616314601374,0.020592169995691693,0.0,2.774999566406318,-597.0803,60.550133,-10.906252,6.468074,-3.208017,8.893175,-11.590634,-5.714576,-8.700682,-8.697742,-8.625026,-4.0333447,-2.2698004
03-01-06-01-02-01-22.wav,215.46995670411638,0.012908120773130206,0.0,2.7245481790936337,-600.66986,68.50552,-19.347769,6.7622,-5.8724623,8.86267,-14.332244,-3.6741564,-12.816789,-13.80584,-5.9627843,-2.889517,-3.1660361
